Domain Code,Domain,Area Code (FAO),Area,Element Code,Element,Item Code,Item,Year Code,Year,Months Code,Months,Unit,Value,Flag,Flag Description
"PP","Producer Prices","59","Egypt","5532","Producer Price (USD/tonne)","210","Lupins","2010","2010","7021","Annual value","USD","704.6","","Official data"
"PP","Producer Prices","59","Egypt","5532","Producer Price (USD/tonne)","56","Maize","2010","2010","7021","Annual value","USD","334.2","","Official data"
"PP","Producer Prices","59","Egypt","5532","Producer Price (USD/tonne)","571","Mangoes, mangosteens, guavas","2010","2010","7021","Annual value","USD","554.3","","Official data"
"PP","Producer Prices","59","Egypt","5532","Producer Price (USD/tonne)","973","Meat live weight, buffalo","2010","2010","7021","Annual value","USD","3605.5","","Official data"
"PP","Producer Prices","59","Egypt","5532","Producer Price (USD/tonne)","1138","Meat live weight, camel","2010","2010","7021","Annual value","USD","3194.6","","Official data"
"PP","Producer Prices","59","Egypt","5532","Producer Price (USD/tonne)","945","Meat live weight, cattle","2010","2010","7021","Annual value","USD","3715.8","","Official data"
"PP","Producer Prices","59","Egypt","5532","Producer Price (USD/tonne)","1095","Meat live weight, chicken","2010","2010","7021","Annual value","USD","1647.3","Fc","Calculated data"
"PP","Producer Prices","59","Egypt","5532","Producer Price (USD/tonne)","1071","Meat live weight, duck","2010","2010","7021","Annual value","USD","2947.4","","Official data"
"PP","Producer Prices","59","Egypt","5532","Producer Price (USD/tonne)","1033","Meat live weight, goat","2010","2010","7021","Annual value","USD","3726.5","","Official data"
"PP","Producer Prices","59","Egypt","5532","Producer Price (USD/tonne)","1078","Meat live weight, goose","2010","2010","7021","Annual value","USD","2553.7","Fc","Calculated data"
"PP","Producer Prices","59","Egypt","5532","Producer Price (USD/tonne)","1085","Meat live weight, poultry, other","2010","2010","7021","Annual value","USD","3433","","Official data"
"PP","Producer Prices","59","Egypt","5532","Producer Price (USD/tonne)","1145","Meat live weight, rabbit","2010","2010","7021","Annual value","USD","2027.9","Fc","Calculated data"
"PP","Producer Prices","59","Egypt","5532","Producer Price (USD/tonne)","1013","Meat live weight, sheep","2010","2010","7021","Annual value","USD","3817.2","","Official data"
"PP","Producer Prices","59","Egypt","5532","Producer Price (USD/tonne)","1088","Meat live weight, turkey","2010","2010","7021","Annual value","USD","2801.1","Fc","Calculated data"
"PP","Producer Prices","59","Egypt","5532","Producer Price (USD/tonne)","1089","Meat, bird nes","2010","2010","7021","Annual value","USD","5410.6","","Official data"
"PP","Producer Prices","59","Egypt","5532","Producer Price (USD/tonne)","947","Meat, buffalo","2010","2010","7021","Annual value","USD","5541","","Official data"
"PP","Producer Prices","59","Egypt","5532","Producer Price (USD/tonne)","1127","Meat, camel","2010","2010","7021","Annual value","USD","5026.4","","Official data"
"PP","Producer Prices","59","Egypt","5532","Producer Price (USD/tonne)","867","Meat, cattle","2010","2010","7021","Annual value","USD","5502.4","","Official data"
"PP","Producer Prices","59","Egypt","5532","Producer Price (USD/tonne)","1058","Meat, chicken","2010","2010","7021","Annual value","USD","2059.1","","Official data"
"PP","Producer Prices","59","Egypt","5532","Producer Price (USD/tonne)","1069","Meat, duck","2010","2010","7021","Annual value","USD","3357.4","","Official data"
"PP","Producer Prices","59","Egypt","5532","Producer Price (USD/tonne)","1017","Meat, goat","2010","2010","7021","Annual value","USD","6577.5","","Official data"
"PP","Producer Prices","59","Egypt","5532","Producer Price (USD/tonne)","1073","Meat, goose and guinea fowl","2010","2010","7021","Annual value","USD","3077.3","","Official data"
"PP","Producer Prices","59","Egypt","5532","Producer Price (USD/tonne)","1141","Meat, rabbit","2010","2010","7021","Annual value","USD","3072.3","","Official data"
"PP","Producer Prices","59","Egypt","5532","Producer Price (USD/tonne)","977","Meat, sheep","2010","2010","7021","Annual value","USD","6577.5","","Official data"
"PP","Producer Prices","59","Egypt","5532","Producer Price (USD/tonne)","1080","Meat, turkey","2010","2010","7021","Annual value","USD","3784.3","","Official data"
"PP","Producer Prices","59","Egypt","5532","Producer Price (USD/tonne)","568","Melons, other (inc.cantaloupes)","2010","2010","7021","Annual value","USD","151.2","","Official data"
"PP","Producer Prices","59","Egypt","5532","Producer Price (USD/tonne)","951","Milk, whole fresh buffalo","2010","2010","7021","Annual value","USD","676.8","","Official data"
"PP","Producer Prices","59","Egypt","5532","Producer Price (USD/tonne)","882","Milk, whole fresh cow","2010","2010","7021","Annual value","USD","565.5","","Official data"
"PP","Producer Prices","59","Egypt","5532","Producer Price (USD/tonne)","1020","Milk, whole fresh goat","2010","2010","7021","Annual value","USD","474.2","","Official data"
"PP","Producer Prices","59","Egypt","5532","Producer Price (USD/tonne)","430","Okra","2010","2010","7021","Annual value","USD","365.9","","Official data"
"PP","Producer Prices","59","Egypt","5532","Producer Price (USD/tonne)","260","Olives","2010","2010","7021","Annual value","USD","353.3","","Official data"
"PP","Producer Prices","59","Egypt","5532","Producer Price (USD/tonne)","403","Onions, dry","2010","2010","7021","Annual value","USD","139.1","","Official data"
"PP","Producer Prices","59","Egypt","5532","Producer Price (USD/tonne)","490","Oranges","2010","2010","7021","Annual value","USD","205.4","","Official data"
"PP","Producer Prices","59","Egypt","5532","Producer Price (USD/tonne)","534","Peaches and nectarines","2010","2010","7021","Annual value","USD","350.9","","Official data"
"PP","Producer Prices","59","Egypt","5532","Producer Price (USD/tonne)","521","Pears","2010","2010","7021","Annual value","USD","403.2","","Official data"
"PP","Producer Prices","59","Egypt","5532","Producer Price (USD/tonne)","187","Peas, dry","2010","2010","7021","Annual value","USD","632.5","","Official data"
"PP","Producer Prices","59","Egypt","5532","Producer Price (USD/tonne)","417","Peas, green","2010","2010","7021","Annual value","USD","280.5","","Official data"
"PP","Producer Prices","59","Egypt","5532","Producer Price (USD/tonne)","536","Plums and sloes","2010","2010","7021","Annual value","USD","886.4","","Official data"
"PP","Producer Prices","59","Egypt","5532","Producer Price (USD/tonne)","116","Potatoes","2010","2010","7021","Annual value","USD","193.7","","Official data"
"PP","Producer Prices","59","Egypt","5532","Producer Price (USD/tonne)","394","Pumpkins, squash and gourds","2010","2010","7021","Annual value","USD","152.1","","Official data"
"PP","Producer Prices","59","Egypt","5532","Producer Price (USD/tonne)","27","Rice, paddy","2010","2010","7021","Annual value","USD","326.9","","Official data"
"PP","Producer Prices","59","Egypt","5532","Producer Price (USD/tonne)","328","Seed cotton","2010","2010","7021","Annual value","USD","1598.2","","Official data"
"PP","Producer Prices","59","Egypt","5532","Producer Price (USD/tonne)","289","Sesame seed","2010","2010","7021","Annual value","USD","1402.9","","Official data"
"PP","Producer Prices","59","Egypt","5532","Producer Price (USD/tonne)","83","Sorghum","2010","2010","7021","Annual value","USD","337.1","","Official data"
"PP","Producer Prices","59","Egypt","5532","Producer Price (USD/tonne)","236","Soybeans","2010","2010","7021","Annual value","USD","412.5","","Official data"
"PP","Producer Prices","59","Egypt","5532","Producer Price (USD/tonne)","373","Spinach","2010","2010","7021","Annual value","USD","151","","Official data"
"PP","Producer Prices","59","Egypt","5532","Producer Price (USD/tonne)","544","Strawberries","2010","2010","7021","Annual value","USD","290.3","","Official data"
"PP","Producer Prices","59","Egypt","5532","Producer Price (USD/tonne)","157","Sugar beet","2010","2010","7021","Annual value","USD","46.8","","Official data"
"PP","Producer Prices","59","Egypt","5532","Producer Price (USD/tonne)","156","Sugar cane","2010","2010","7021","Annual value","USD","49.8","","Official data"
"PP","Producer Prices","59","Egypt","5532","Producer Price (USD/tonne)","267","Sunflower seed","2010","2010","7021","Annual value","USD","490","","Official data"
"PP","Producer Prices","59","Egypt","5532","Producer Price (USD/tonne)","122","Sweet potatoes","2010","2010","7021","Annual value","USD","91.8","","Official data"
"PP","Producer Prices","59","Egypt","5532","Producer Price (USD/tonne)","136","Taro (cocoyam)","2010","2010","7021","Annual value","USD","164","","Official data"
"PP","Producer Prices","59","Egypt","5532","Producer Price (USD/tonne)","388","Tomatoes","2010","2010","7021","Annual value","USD","163.6","","Official data"
"PP","Producer Prices","59","Egypt","5532","Producer Price (USD/tonne)","420","Vegetables, leguminous nes","2010","2010","7021","Annual value","USD","217.9","","Official data"
"PP","Producer Prices","59","Egypt","5532","Producer Price (USD/tonne)","567","Watermelons","2010","2010","7021","Annual value","USD","123.4","","Official data"
"PP","Producer Prices","59","Egypt","5532","Producer Price (USD/tonne)","15","Wheat","2010","2010","7021","Annual value","USD","322.8","","Official data"
"PP","Producer Prices","59","Egypt","5532","Producer Price (USD/tonne)","515","Apples","2011","2011","7021","Annual value","USD","521.8","","Official data"
"PP","Producer Prices","59","Egypt","5532","Producer Price (USD/tonne)","526","Apricots","2011","2011","7021","Annual value","USD","629.2","","Official data"
"PP","Producer Prices","59","Egypt","5532","Producer Price (USD/tonne)","366","Artichokes","2011","2011","7021","Annual value","USD","327.2","","Official data"
"PP","Producer Prices","59","Egypt","5532","Producer Price (USD/tonne)","486","Bananas","2011","2011","7021","Annual value","USD","546.6","","Official data"
"PP","Producer Prices","59","Egypt","5532","Producer Price (USD/tonne)","44","Barley","2011","2011","7021","Annual value","USD","424.8","","Official data"
"PP","Producer Prices","59","Egypt","5532","Producer Price (USD/tonne)","176","Beans, dry","2011","2011","7021","Annual value","USD","752.9","","Official data"
"PP","Producer Prices","59","Egypt","5532","Producer Price (USD/tonne)","414","Beans, green","2011","2011","7021","Annual value","USD","367.6","","Official data"
"PP","Producer Prices","59","Egypt","5532","Producer Price (USD/tonne)","1183","Beeswax","2011","2011","7021","Annual value","USD","4281.6","","Official data"
"PP","Producer Prices","59","Egypt","5532","Producer Price (USD/tonne)","181","Broad beans, horse beans, dry","2011","2011","7021","Annual value","USD","650.5","","Official data"
"PP","Producer Prices","59","Egypt","5532","Producer Price (USD/tonne)","358","Cabbages and other brassicas","2011","2011","7021","Annual value","USD","106.9","","Official data"
"PP","Producer Prices","59","Egypt","5532","Producer Price (USD/tonne)","426","Carrots and turnips","2011","2011","7021","Annual value","USD","108.2","","Official data"
"PP","Producer Prices","59","Egypt","5532","Producer Price (USD/tonne)","393","Cauliflowers and broccoli","2011","2011","7021","Annual value","USD","104.2","","Official data"
"PP","Producer Prices","59","Egypt","5532","Producer Price (USD/tonne)","191","Chick peas","2011","2011","7021","Annual value","USD","691.1","","Official data"
"PP","Producer Prices","59","Egypt","5532","Producer Price (USD/tonne)","401","Chillies and peppers, green","2011","2011","7021","Annual value","USD","245.4","","Official data"
"PP","Producer Prices","59","Egypt","5532","Producer Price (USD/tonne)","767","Cotton lint","2011","2011","7021","Annual value","USD","3449.2","Fc","Calculated data"
"PP","Producer Prices","59","Egypt","5532","Producer Price (USD/tonne)","195","Cow peas, dry","2011","2011","7021","Annual value","USD","763.2","","Official data"
"PP","Producer Prices","59","Egypt","5532","Producer Price (USD/tonne)","397","Cucumbers and gherkins","2011","2011","7021","Annual value","USD","157.4","","Official data"
"PP","Producer Prices","59","Egypt","5532","Producer Price (USD/tonne)","577","Dates","2011","2011","7021","Annual value","USD","309.8","","Official data"
"PP","Producer Prices","59","Egypt","5532","Producer Price (USD/tonne)","399","Eggplants (aubergines)","2011","2011","7021","Annual value","USD","212.9","","Official data"
"PP","Producer Prices","59","Egypt","5532","Producer Price (USD/tonne)","1062","Eggs, hen, in shell","2011","2011","7021","Annual value","USD","2065.1","","Official data"
"PP","Producer Prices","59","Egypt","5532","Producer Price (USD/tonne)","569","Figs","2011","2011","7021","Annual value","USD","494.4","","Official data"
"PP","Producer Prices","59","Egypt","5532","Producer Price (USD/tonne)","773","Flax fibre and tow","2011","2011","7021","Annual value","USD","128.3","","Official data"
"PP","Producer Prices","59","Egypt","5532","Producer Price (USD/tonne)","406","Garlic","2011","2011","7021","Annual value","USD","373.5","","Official data"
"PP","Producer Prices","59","Egypt","5532","Producer Price (USD/tonne)","507","Grapefruit (inc. pomelos)","2011","2011","7021","Annual value","USD","133.5","","Official data"
"PP","Producer Prices","59","Egypt","5532","Producer Price (USD/tonne)","560","Grapes","2011","2011","7021","Annual value","USD","507.5","","Official data"
"PP","Producer Prices","59","Egypt","5532","Producer Price (USD/tonne)","242","Groundnuts, with shell","2011","2011","7021","Annual value","USD","1203.5","","Official data"
